1
1578 29566
95 1463 18
276 1227 18
286 1485 45
1424 822 6
195 246 51
535 1511 57
1178 770 61
1041 1555 14
92 8 37
267 875 27
634 1545 9
500 1292 76
1539 1440 75
135 67 22
1538 1260 43
532 1578 52
348 74 38
582 712 57
1379 539 7
35 173 41
196 1170 51
1367 666 37
143 1405 6
1236 1184 13
1183 927 43
624 631 52
195 817 33
1416 271 32
1553 858 80
642 1164 81
67 336 16
540 156 62
1172 1008 82
1319 158 20
478 1557 71
51 268 45
454 186 42
1019 236 62
1222 1371 13
738 249 66
62 1493 26
106 1208 6
1572 609 38
1255 1102 66
1075 813 24
752 135 48
842 750 70
1229 1484 29
571 450 13
1074 916 23
268 1448 51
691 1251 12
249 1369 48
695 1318 76
421 563 80
904 425 30
1108 112 72
217 1400 54
272 1158 30
382 272 80
1346 1115 4
898 173 72
165 746 25
1154 817 26
580 491 79
269 1335 5
681 1132 15
1145 786 29
1539 171 42
291 690 47
1504 1317 51
120 1248 71
1092 1070 12
370 713 62
1497 1490 25
13 222 65
427 461 73
240 271 7
462 9 79
48 609 31
350 467 55
1499 1207 58
1067 766 54
903 698 73
799 593 24
996 1140 74
490 959 12
631 1057 50
684 601 4
413 788 78
957 1346 62
1085 1155 9
1437 1528 40
845 1207 34
1355 998 75
739 1558 82
110 221 28
1412 751 44
814 562 2
1007 797 73
860 1466 29
80 927 6
364 649 21
1205 244 59
686 1114 80
460 921 30
1529 37 12
1427 705 73
633 447 6
601 413 8
771 1296 59
467 973 49
1492 1363 44
198 1477 49
134 1022 8
299 554 55
1491 991 54
725 636 2
570 306 1
787 976 43
649 871 3
887 812 9
220 1042 52
660 957 8
1068 1516 45
693 78 9
133 768 42
465 168 1
1197 781 41
616 788 73
461 773 42
736 1534 22
47 1094 36
830 709 22
207 791 9
1219 772 60
840 941 53
445 419 25
717 228 56
442 1275 63
99 819 56
447 759 33
473 1393 75
1228 1347 77
591 1487 37
1148 559 39
1110 718 67
27 1449 75
621 1539 67
1244 94 51
477 1062 9
53 1116 8
1219 1252 25
15 370 81
1578 612 26
966 867 10
570 721 59
226 447 52
1409 1149 57
1032 1171 63
1116 1109 82
1407 539 37
1512 321 42
596 2 19
157 834 56
398 1020 53
1233 328 44
178 1369 12
544 1414 47
822 306 23
499 1363 27
134 1024 59
1155 439 9
383 1155 36
139 763 15
1037 926 48
1411 225 33
434 483 1
1022 1204 44
326 509 12
234 163 64
137 96 9
629 616 24
269 1426 82
269 259 38
341 323 71
1038 520 46
996 358 63
440 1311 76
362 264 24
224 220 13
260 940 54
18 757 52
518 1026 77
397 425 9
1420 789 27
954 1357 14
518 1564 80
1308 977 32
1238 656 42
473 172 71
789 860 31
1507 1227 75
94 1380 46
729 695 8
920 26 18
19 941 16
706 1496 68
961 84 55
1042 194 80
865 1105 75
1256 1549 6
1359 337 60
1404 872 69
1437 898 14
644 1288 13
1357 1107 32
1337 1226 60
505 128 71
1558 306 50
1378 736 43
208 421 31
421 776 22
1547 669 31
1558 1208 22
955 492 33
1060 1513 18
1313 247 58
1103 1215 17
1528 415 6
1024 965 38
483 525 73
1297 1410 6
323 1543 72
446 822 26
205 1122 14
532 6 21
481 454 11
688 623 82
134 360 21
1333 177 35
153 1013 66
828 208 58
1442 313 81
1294 1157 66
253 1027 61
8 1339 76
1016 1266 15
917 833 50
1518 554 29
1309 1121 67
640 347 9
713 1542 57
587 559 68
203 679 65
360 222 71
1057 26 75
464 1480 69
129 1118 7
20 620 55
275 14 16
1133 1446 17
1298 1515 27
489 552 15
1105 1566 53
1177 962 79
1424 1214 47
1057 573 51
169 789 73
1024 942 22
1135 199 7
24 1046 30
1373 712 35
547 1487 52
331 1347 70
170 920 9
892 125 80
358 1039 15
1457 834 10
171 769 35
1306 290 75
67 383 80
742 506 53
437 1554 4
1333 1387 78
1314 1172 9
222 1127 1
782 990 54
1006 170 9
1457 1524 80
1164 1093 47
505 1411 30
6 911 19
1155 1264 75
1184 977 70
1497 907 9
474 1268 17
1229 1509 56
42 710 17
180 254 23
224 1467 36
101 880 36
1219 373 53
221 884 19
116 48 57
1415 508 20
1423 793 13
28 827 30
1181 1112 63
987 1034 76
670 686 60
1439 524 72
250 1290 79
944 1424 36
452 1330 60
130 92 61
862 1446 41
919 400 9
458 1407 53
1403 775 53
456 651 80
1003 1530 81
1499 22 23
1425 776 67
927 115 68
201 1002 14
883 1003 9
1117 61 59
752 1078 17
170 154 67
292 188 8
936 209 37
403 720 57
572 598 2
1041 1522 66
8 1340 21
1366 1419 62
280 29 29
758 1056 82
73 1362 69
1462 1211 68
400 1262 35
448 1322 59
339 1376 12
789 497 61
1270 958 25
893 723 19
909 326 80
128 1164 60
193 598 6
459 921 58
795 961 57
143 239 68
1299 1000 68
469 221 9
233 164 51
1323 991 15
607 168 56
644 100 11
81 237 52
1546 593 4
1323 188 13
1131 109 79
238 782 55
1123 60 47
1085 45 44
547 834 43
229 218 9
1415 885 18
1132 1566 72
389 279 43
457 9 26
94 692 29
540 829 48
1203 699 73
1394 751 71
833 1510 64
1327 877 78
522 616 52
1098 503 62
679 175 40
498 436 13
209 794 12
1317 28 49
1075 1141 19
1470 918 58
1340 227 27
445 1159 82
153 573 2
1042 143 9
866 1141 39
156 1512 69
879 753 8
932 1477 33
636 1503 25
942 601 81
123 90 38
859 732 78
507 247 58
778 1547 40
1204 790 51
152 664 63
215 1542 32
1125 567 56
985 354 73
763 374 32
43 669 63
1002 896 56
1556 1031 70
791 600 15
379 1420 33
393 1240 76
92 1290 34
175 632 56
1227 1095 49
1349 762 65
820 756 65
72 762 70
450 1070 67
1510 641 66
1048 685 4
1272 377 67
1082 696 57
35 578 9
232 202 65
1449 1560 12
769 217 32
378 71 37
497 1092 79
1180 1311 2
788 1503 20
885 1239 24
53 730 65
736 836 64
945 293 53
458 887 16
822 675 49
562 694 13
1308 721 45
1102 1494 36
1551 807 34
1003 858 54
781 1550 68
1081 131 12
210 1363 41
297 415 8
269 672 5
897 1500 59
598 1018 28
678 1254 32
72 1 14
122 561 39
30 1110 74
637 614 19
1150 386 14
1099 386 8
1044 1560 58
177 1513 2
156 562 72
1487 631 22
48 408 49
276 1452 52
668 653 65
584 1120 68
546 547 13
937 251 54
1374 697 63
665 1326 56
1158 743 17
389 140 51
1270 1387 26
864 48 22
791 940 18
574 366 51
1193 753 27
579 152 21
761 1523 78
1492 581 79
945 815 13
1270 148 7
1513 666 75
779 852 54
1368 1331 37
238 780 21
831 1509 2
581 382 14
1078 28 16
1341 303 64
160 521 69
738 1353 75
920 427 30
936 2 4
780 1069 22
492 1498 43
526 1311 54
575 1215 52
913 42 55
1193 751 34
830 832 82
1089 491 34
286 5 24
990 379 57
1309 564 13
262 665 49
389 23 11
556 103 36
357 1235 43
751 984 81
1565 863 61
998 165 14
15 529 1
1 1522 6
75 1502 50
695 220 26
299 544 31
354 1527 59
1116 1256 49
1152 606 61
922 1366 26
1488 766 26
819 1288 34
1143 626 62
149 748 25
661 1569 51
717 144 1
1152 891 13
1223 443 3
700 360 29
607 59 7
422 1404 39
1076 759 50
395 651 77
1439 575 46
441 1453 66
785 515 17
850 875 23
1084 285 58
850 441 31
1177 14 82
1204 893 11
1343 409 68
1084 1450 59
1250 1533 21
746 397 69
1035 1511 26
361 435 15
192 1117 36
1271 630 19
1366 50 19
1501 926 35
694 905 44
218 377 14
244 1546 66
1493 700 64
367 975 29
101 170 10
662 872 55
1154 1291 51
178 66 52
377 1279 21
1431 298 50
546 666 46
336 1497 15
310 610 9
204 48 33
353 681 73
11 188 52
443 41 43
1320 1319 36
58 416 40
1245 522 5
258 962 65
16 1381 38
767 872 58
186 1376 5
846 1106 60
967 1294 38
685 354 31
1444 746 61
1099 993 25
49 1418 68
1267 1077 70
925 342 49
1224 669 5
1498 148 7
895 1233 48
245 141 25
612 966 46
1039 530 16
530 1324 72
306 257 8
798 1227 32
1554 229 25
1191 1463 47
414 1340 44
655 1056 31
1106 469 72
1089 243 38
124 254 40
172 768 9
1355 344 13
719 478 40
588 998 59
255 893 53
949 1345 31
605 656 37
247 1283 30
1410 1575 69
1177 6 20
1313 1132 32
1301 179 47
1056 777 81
1182 190 41
309 1258 73
246 1348 62
951 101 79
603 1473 29
38 1164 9
806 807 7
1210 1188 41
647 986 78
659 979 65
221 338 46
801 895 7
1107 1170 7
795 784 6
1394 1323 33
878 1573 20
147 1050 60
1201 388 4
19 1499 33
116 833 32
205 149 76
832 52 4
1345 289 75
200 1315 71
286 1418 6
323 1096 80
1304 845 19
972 188 79
427 822 3
1368 640 34
1023 1496 54
602 1334 59
896 1233 21
1061 1146 78
1122 559 58
933 369 44
1388 1424 59
861 540 29
1196 686 78
778 1564 26
131 1134 62
1247 403 10
266 28 38
610 72 30
22 1390 25
1345 705 1
735 932 43
26 1127 50
845 852 56
375 1489 25
449 320 61
1020 1289 21
196 1008 70
486 1279 65
583 1188 79
470 208 72
948 987 74
1575 1541 8
1503 1376 11
255 1044 26
438 399 78
927 1180 79
824 520 21
255 512 2
622 1023 58
1320 401 6
221 731 23
73 1538 33
502 949 23
375 409 78
983 1087 11
1261 591 34
1161 1160 14
1297 1106 56
1109 973 43
450 885 43
147 666 71
602 1422 73
104 533 50
402 1530 36
411 908 36
641 1055 23
1209 167 66
887 1349 57
1248 734 79
632 1126 33
1110 1392 25
958 84 34
1036 1343 41
639 1265 38
1264 875 57
177 431 31
1458 711 7
1557 735 75
1 722 51
437 137 31
415 797 80
950 1149 53
326 338 70
867 254 42
1155 930 56
1107 653 31
1090 1114 55
574 122 66
97 958 12
1223 1394 8
1167 537 44
316 609 48
407 492 18
1575 386 37
205 75 74
390 502 17
1162 1415 69
362 640 57
369 67 15
1184 480 23
174 878 52
405 267 49
1225 659 28
1572 835 66
608 502 45
1068 1245 25
279 468 45
844 1377 40
766 1159 13
239 1549 18
1210 929 36
892 110 80
1530 907 18
774 1243 6
196 1331 58
253 214 1
217 570 19
1358 649 34
1283 1378 15
82 90 8
1480 611 72
16 1310 20
4 625 22
536 96 54
978 1475 71
1542 412 56
1324 1009 74
97 499 69
724 1554 69
383 853 60
221 775 14
1070 1080 32
624 107 33
624 314 50
1247 759 52
9 1366 48
636 755 23
818 697 41
394 1124 45
895 673 61
373 427 16
550 104 45
825 1237 27
271 535 61
660 568 41
1558 380 55
1427 728 75
1338 287 34
805 1129 68
1519 498 70
1187 1310 7
472 1413 48
1245 51 50
294 511 11
972 1406 62
719 1385 27
1080 1508 80
1524 132 69
171 1517 2
485 167 73
1515 355 34
1354 338 15
889 32 54
1395 554 9
426 1283 22
1289 785 32
1058 193 64
140 1562 47
559 15 56
992 399 51
899 968 68
1435 864 47
817 495 82
456 476 6
10 1383 60
702 1510 34
20 1132 34
96 1539 30
972 292 33
1025 558 24
435 162 13
793 1268 79
378 371 75
950 859 51
137 1148 32
528 867 46
481 1439 54
1084 448 21
1073 167 37
1049 102 29
1191 773 2
887 580 27
1225 1570 14
1532 885 70
246 1534 75
655 1463 20
450 1391 41
492 863 52
787 514 38
855 831 53
1256 951 53
411 918 80
292 1058 9
800 177 51
1246 114 68
281 634 61
1459 347 56
1447 1553 79
670 783 77
1371 1201 63
431 1284 30
1370 375 46
1549 65 74
741 1423 2
452 933 69
44 306 78
822 1054 74
1468 539 9
585 1356 47
383 896 39
472 120 30
461 611 66
1412 1372 13
457 717 5
988 1449 15
31 910 31
387 327 82
782 1409 19
675 173 15
1573 1383 14
1179 346 67
477 1257 17
651 1344 82
1154 93 2
711 1221 6
817 1490 24
803 1472 75
158 199 26
24 190 75
1478 109 15
78 1358 19
1574 538 56
621 542 38
358 1565 58
887 1419 76
1237 841 66
112 894 52
729 353 69
74 98 56
520 1475 58
1244 1418 63
1376 137 67
1280 1321 12
578 1511 23
1442 133 64
829 830 5
257 517 24
904 1523 25
537 1498 33
1271 891 2
216 1138 9
174 683 79
594 1535 51
742 832 9
1303 1083 16
137 318 11
935 952 20
784 968 23
510 200 35
1470 1479 72
841 1283 28
1019 319 65
301 1419 11
468 1016 58
108 859 51
1238 1132 23
1500 682 51
164 1052 46
496 689 56
113 952 5
1537 547 16
1072 539 49
1358 320 17
619 1498 10
1340 160 71
1224 181 54
1083 1460 33
660 262 38
267 557 66
1554 1529 54
25 1008 6
2 832 9
815 1248 52
223 638 31
1554 10 36
778 1045 54
1357 664 5
341 817 49
844 959 71
720 1346 54
996 1201 18
709 675 1
151 932 53
1306 76 77
293 645 7
197 421 9
1292 1115 73
1101 901 73
1226 81 72
182 331 71
699 1327 21
1468 674 15
858 1019 49
1543 690 70
1168 1468 75
209 155 79
106 1366 41
647 1288 38
1298 716 39
1004 1490 65
572 723 66
149 61 45
130 768 71
1172 830 52
774 722 81
582 485 4
1158 247 74
88 1154 14
629 1316 12
1163 734 73
606 1030 21
451 1352 60
697 348 69
1545 547 74
1515 1074 50
210 1076 57
245 653 78
1232 1570 57
1515 587 78
1388 1027 4
216 1471 12
1544 1554 45
829 548 74
1322 1553 42
129 520 20
729 449 73
1351 998 69
942 249 19
379 128 47
1503 268 53
120 742 66
1397 835 72
1437 358 44
202 462 74
1570 1429 81
114 1291 36
1271 1496 20
956 739 79
473 669 44
572 756 47
523 585 46
170 950 76
1490 587 24
1272 867 41
149 1479 17
181 226 24
264 853 76
437 107 38
1262 1330 62
183 918 68
23 819 64
1186 204 42
1340 1141 70
111 849 24
1139 1063 45
1453 885 82
537 587 46
56 1138 42
573 690 24
1371 928 64
135 902 80
1363 287 27
797 940 69
891 798 73
864 1472 52
783 1467 68
1085 458 22
251 261 19
1180 1461 36
1109 409 78
148 1337 9
1033 681 54
1150 1283 72
819 245 12
1175 1120 69
656 1294 10
1047 505 46
1189 631 23
1348 750 34
737 641 23
672 692 16
547 1054 14
755 1381 24
165 193 43
427 51 17
270 1345 7
550 735 63
71 391 12
729 1192 62
1346 1390 35
180 923 75
1398 943 76
697 217 75
433 498 32
1486 47 16
1406 65 13
798 147 64
65 181 54
1290 208 35
1461 92 57
321 361 24
845 292 22
1411 457 17
1369 723 51
940 1368 8
739 1327 80
1128 765 29
971 651 2
150 685 31
58 1005 26
490 994 70
1149 251 38
1066 1375 28
1184 1363 73
1576 1399 23
184 1260 3
531 198 71
132 375 40
1406 819 71
415 552 14
414 1092 9
805 1167 23
70 471 2
732 567 47
419 507 15
1120 1021 44
702 576 56
1414 1023 26
921 1142 1
984 188 34
822 188 39
77 1301 82
827 133 12
248 544 81
1526 1371 19
1151 1399 66
1490 221 58
623 207 27
417 484 2
846 1466 5
1285 815 44
951 460 19
1185 299 57
508 857 32
344 24 68
251 1354 5
113 736 46
102 116 14
269 1030 52
637 500 34
979 739 61
392 1503 28
778 297 11
1351 759 35
291 1075 12
80 157 82
725 1327 43
986 1539 58
309 736 6
833 466 44
592 577 51
1507 1523 58
721 1125 65
485 772 27
1040 389 69
375 325 9
534 1169 31
1156 917 2
1525 264 6
544 774 67
1178 1417 82
102 1444 77
629 1544 4
222 377 12
859 936 64
1237 506 18
1041 1368 65
862 524 56
1410 1012 18
1078 42 29
303 185 53
1186 127 21
426 1256 24
500 594 68
661 1270 22
55 104 54
1327 53 3
150 460 1
1455 922 49
376 535 73
17 1477 41
593 1085 53
979 567 46
1003 1192 21
16 1072 3
1088 594 54
507 1355 39
707 73 19
948 1567 20
375 472 80
56 610 46
906 589 77
747 1180 12
334 599 79
1002 1536 79
1357 427 63
241 1572 21
926 1252 38
1241 545 55
811 1312 81
974 663 38
1197 1240 25
1207 307 1
1460 486 5
1566 1577 51
1141 1145 72
353 901 32
72 809 11
72 707 5
1457 728 58
62 323 37
912 1268 68
780 1131 30
1417 318 33
1348 462 43
797 1572 77
1219 908 70
567 326 34
635 203 2
1430 746 47
1160 118 1
1055 913 20
646 867 65
1299 1564 53
156 696 73
395 98 33
944 239 39
421 184 13
1461 1443 11
892 100 26
616 92 9
762 276 64
1203 781 12
1509 532 9
115 170 54
765 33 65
1294 74 66
1319 159 66
845 1040 71
622 1311 39
255 31 68
583 156 41
1030 495 40
840 725 76
733 1218 15
968 883 72
669 525 59
246 1156 20
787 840 76
956 845 80
1072 525 42
83 13 13
917 1338 67
1330 644 77
246 696 3
1450 70 61
1482 1202 63
72 1391 71
957 611 65
29 529 56
1060 1258 27
915 1298 43
509 92 76
870 754 23
1237 717 8
627 795 26
943 911 22
1263 1519 69
436 1018 10
468 813 62
210 257 65
1025 1444 75
390 1450 39
778 360 59
140 1404 44
1373 975 54
834 363 58
497 1484 59
1079 144 47
35 514 74
1199 150 44
1464 1363 33
445 459 71
1300 523 59
157 707 81
706 201 38
64 875 75
78 327 9
1024 756 54
676 1105 42
993 112 10
500 638 40
978 206 1
1030 1227 10
970 472 71
1473 655 58
1391 447 4
1145 593 76
1434 579 58
1352 1282 38
46 334 55
50 307 27
399 1368 72
701 1302 70
332 949 34
888 222 5
906 1405 26
1234 832 72
1503 1341 82
402 1504 34
70 1539 40
423 1239 9
495 1087 3
156 1375 8
119 1439 72
401 985 10
404 1285 17
754 1139 16
624 452 68
1164 57 70
143 378 58
832 513 35
584 669 75
614 1470 64
1232 217 60
1370 1004 30
285 1042 64
664 1029 81
1391 232 33
708 153 15
868 1418 17
1400 776 27
1425 356 31
655 713 5
1165 1572 19
417 797 8
1369 497 61
425 282 76
715 1294 71
1541 111 48
664 670 24
1354 14 41
157 497 70
190 1302 26
87 1137 68
749 1529 69
678 742 69
641 181 26
335 390 82
280 863 20
1268 583 10
1365 1192 63
719 1436 37
551 1006 78
1362 1325 11
207 734 15
1116 326 12
1002 642 9
1569 1461 38
1262 1476 33
374 1 72
942 1360 14
404 1238 15
670 1125 78
1476 353 28
1549 1114 37
1014 905 51
495 1068 23
202 832 68
93 688 67
569 732 59
146 1484 53
1511 1277 36
1398 821 28
706 889 26
183 1276 81
1297 1263 24
63 1454 18
42 1385 37
486 1499 35
176 1 26
958 615 9
1393 524 5
1178 1566 22
433 1298 21
759 386 13
799 751 30
697 740 30
263 526 31
827 153 25
522 304 79
840 107 66
1422 1440 12
1424 970 27
808 601 75
432 1184 12
1310 1033 35
1237 451 78
77 1171 37
1025 696 28
367 577 67
929 258 12
412 893 50
648 758 16
975 595 13
1170 1410 18
981 425 28
241 1411 68
998 823 40
127 552 6
1057 887 15
1323 782 25
104 63 65
294 193 64
599 60 48
1006 342 38
1169 1455 82
656 37 27
102 1215 4
1123 854 54
1517 1384 53
985 816 59
397 936 64
1420 1507 43
204 792 19
1113 555 9
108 683 7
851 610 68
1075 175 44
981 341 26
701 1375 69
267 1549 81
342 1181 3
56 882 69
239 1306 26
998 1164 30
1340 1504 17
628 878 63
920 196 2
534 366 30
867 592 35
727 850 60
442 243 29
433 568 24
626 450 9
961 1143 63
1154 234 45
826 169 52
224 15 53
588 946 5
2 945 24
804 311 21
443 368 1
412 1261 59
236 1353 46
1440 435 4
277 36 18
160 532 57
1452 675 65
1329 537 33
732 393 19
793 680 67
1151 371 56
986 61 66
703 943 56
1477 1546 77
603 365 62
341 1439 82
538 1108 76
105 1134 27
1116 491 21
612 1287 25
745 1013 49
1031 198 22
562 1436 80
456 1379 82
1009 955 54
762 1371 20
1494 699 71
558 1425 41
345 171 28
948 1366 9
1225 702 39
1260 304 64
1274 1156 6
367 1351 55
235 1149 81
1054 1044 78
786 445 28
333 411 50
5 970 43
1354 904 65
904 687 77
164 1363 55
643 190 9
1116 1370 57
1243 366 26
1541 1145 63
667 965 81
762 19 64
1208 831 76
558 1268 16
500 379 64
319 234 12
1011 754 25
402 1063 54
10 655 65
997 958 60
1293 163 11
950 560 52
1338 986 74
1081 521 65
412 1456 9
1465 1179 45
337 637 10
1521 10 52
1158 1339 32
397 642 52
1116 447 12
1024 90 20
398 793 38
132 636 71
1555 1030 28
1230 1315 52
1168 636 13
982 1521 77
1560 1332 8
464 239 19
49 1477 23
670 101 47
753 1397 70
1117 597 55
289 271 13
41 539 5
1539 697 23
984 946 68
513 721 17
780 1463 55
532 990 19
1526 1484 2
1220 17 67
1518 899 32
608 509 44
59 1241 13
1403 389 23
59 351 78
1517 1549 26
463 394 36
103 151 30
1255 773 9
489 628 49
1298 123 17
894 1067 38
708 1191 65
1562 1116 74
1347 378 25
960 1112 80
542 1183 46
781 342 3
1375 169 78
150 165 48
441 154 27
1316 819 11
1161 929 37
313 494 20
861 1358 53
1298 241 6
583 970 39
1019 1284 38
754 593 70
1468 1544 12
851 132 5
1148 974 25
1560 9 71
703 76 39
1046 1211 60
1482 882 18
810 540 54
1238 532 3
179 1192 70
275 1141 17
486 54 20
599 274 24
262 625 62
363 23 49
738 934 38
301 864 19
104 661 78
332 1506 57
540 916 76
33 775 11
209 772 80
1022 1291 73
1047 480 66
812 548 68
846 841 5
1381 1561 71
1489 1092 57
1043 678 43
82 489 10
116 484 5
105 414 21
787 708 66
609 942 59
823 1495 5
489 723 65
344 1194 41
1186 795 47
52 709 15
1372 1258 21
1130 590 9
604 770 62
1566 231 5
1190 1531 49
819 663 39
225 1547 53
396 142 55
1144 838 55
923 1117 20
252 680 32
1531 928 5
655 1116 11
1227 1133 20
213 720 43
361 386 10
521 1578 68
850 596 56
1060 402 19
138 94 71
494 430 1
1329 1012 49
1517 1418 68
1275 393 13
1 289 21
1088 334 24
787 1167 52
607 1509 46
1556 1136 49
1031 346 3
272 1336 69
1209 577 42
1505 41 69
851 944 25
873 215 17
1409 753 6
443 519 39
531 1377 64
946 904 24
333 1401 78
337 857 76
563 728 30
861 93 7
735 607 9
581 254 82
521 1511 30
228 1287 24
648 1025 62
1246 868 30
984 773 66
764 1095 8
438 533 13
1243 1469 55
642 747 2
514 724 78
896 584 31
1570 1550 53
53 289 28
803 1291 21
1109 1349 68
436 780 74
7 5 8
1050 322 4
482 749 47
130 1165 72
553 239 63
789 512 33
485 807 43
848 261 70
945 744 71
705 1266 63
1575 258 40
1272 1505 8
1365 748 47
44 40 10
195 116 29
719 502 58
906 1129 51
1439 1393 70
774 441 37
481 455 2
1345 308 72
446 560 56
509 415 64
1023 669 75
829 674 49
1359 881 31
875 604 9
1542 89 48
1047 544 55
355 88 39
922 1407 49
1379 454 49
729 948 22
1057 1545 29
429 986 51
1478 1231 14
152 552 59
777 800 20
1199 724 50
286 326 64
1350 269 81
237 250 51
271 141 49
746 1495 24
648 408 36
737 427 10
636 360 37
72 18 32
414 120 3
394 675 24
1119 442 23
417 774 12
868 487 76
357 1461 15
543 1145 67
1042 460 41
671 1467 75
1125 343 34
1051 1077 35
818 1215 60
80 1203 6
1305 1448 19
271 1488 27
1216 1126 40
735 842 35
1171 516 56
1403 547 4
30 82 58
1286 1076 61
1348 1496 22
653 1234 69
854 962 39
19 101 70
303 334 12
1178 789 32
1014 858 79
380 656 23
339 1034 48
47 554 54
622 1137 12
244 249 24
639 983 48
578 925 56
1085 935 60
782 951 70
1222 1210 19
1016 101 58
251 1386 9
1008 486 28
143 1220 16
554 1056 62
476 1153 27
618 79 66
975 929 46
579 81 27
145 911 71
37 502 58
1216 177 44
1423 584 69
1210 832 2
94 938 3
477 889 71
222 901 43
1395 186 43
1550 1132 2
1432 1477 75
763 846 81
1220 219 82
31 455 80
1183 300 52
930 1556 56
478 635 1
191 171 20
12 793 52
883 833 59
356 890 60
123 1411 77
279 1480 18
1053 1459 58
1577 997 37
722 950 42
931 635 35
769 1147 23
450 779 25
665 472 9
901 274 63
145 102 27
890 1251 29
1482 1578 20
8 1165 78
1040 989 55
812 951 78
891 467 18
159 1534 64
207 1540 35
462 1091 70
1076 250 56
467 400 81
943 373 4
1266 875 33
17 1267 58
1570 624 78
1472 1125 74
617 24 39
96 1038 14
80 1217 3
1321 633 68
1384 1525 71
1080 307 3
651 694 58
1134 864 21
584 340 30
560 631 81
687 606 28
636 356 54
1432 1223 74
713 1190 63
692 507 18
673 469 6
1296 288 68
677 356 11
46 48 48
327 1118 63
522 82 8
1496 130 17
850 1492 44
999 429 18
667 278 61
27 168 39
381 1537 18
1541 168 64
104 1248 21
1488 684 29
506 47 46
1298 271 31
535 222 39
243 134 80
691 673 72
747 1140 11
952 278 66
629 1338 38
247 467 77
388 725 77
1198 1219 9
1555 104 18
1252 1220 81
861 1161 68
1197 366 56
363 834 20
1401 942 12
466 1437 14
543 249 35
459 895 27
1048 82 65
1224 505 53
1362 1076 5
868 1392 24
516 1540 15
1167 293 66
1562 697 52
267 936 50
655 764 75
1283 755 29
177 1253 65
575 998 75
352 288 58
1563 996 75
435 57 47
731 568 73
1507 861 61
419 1088 51
1440 1157 64
1060 1432 36
128 879 9
1155 726 46
1561 1069 23
1009 1576 52
24 1245 67
314 1282 15
1242 1114 36
485 1131 38
732 796 4
41 1226 75
439 231 19
1273 1467 34
256 935 25
